drug	correlation	p_value	n	p_adjusted	significant_fdr
BRD:BRD-K99922388-001-02-0	-0.07038894428383893	0.09882792678002564	551	0.7704266622690863	False
BRD:BRD-K16505263-003-02-9	-0.07030261378187294	0.10430944964524723	535	0.7751560791540202	False
BRD:BRD-K07762753-001-04-4	-0.07019328101141308	0.10101548053479274	547	0.7704570214513049	False
BRD:BRD-K25312248-001-01-5	-0.07017568428182393	0.10110120855863221	547	0.7704570214513049	False
BRD:BRD-K22520627-001-01-7	-0.07009056010243642	0.10151673423645896	547	0.7705351671631437	False
BRD:BRD-K55567017-001-12-3	-0.0699630571326217	0.10214166373865345	547	0.7706570507159977	False
BRD:BRD-K42748308-300-02-0	-0.06984948490706505	0.10270088209429742	547	0.7706570507159977	False
BRD:BRD-A70407468-001-02-0	-0.06984633215968034	0.10271644048571103	547	0.7706570507159977	False
BRD:BRD-A57957888-001-08-0	-0.06980849523469498	0.10195993892176118	550	0.7706570507159977	False
BRD:BRD-A21446384-001-01-1	-0.06932924373198587	0.1092071294973468	535	0.7848472174256721	False
BRD:BRD-K77060810-001-01-5	-0.06931510926748484	0.10377921201389959	552	0.7751560791540202	False
BRD:BRD-K34685430-050-12-5	-0.06923117569100033	0.11071584002207749	532	0.7848472174256721	False
BRD:BRD-K55991142-001-01-6	-0.06916028907233235	0.11007543230800783	535	0.7848472174256721	False
BRD:BRD-K96159438-001-06-3	-0.06910882560504795	0.10705233718518137	545	0.7790839973069469	False
BRD:BRD-A38747044-001-02-3	-0.06888657483165234	0.10657617331286147	550	0.7772848730336512	False
BRD:BRD-K35189033-001-26-1	-0.06886077936218109	0.10575245963516235	553	0.7757735529815507	False
BRD:BRD-K49657628-001-14-8	-0.06880511555363149	0.10860708259693405	545	0.7834119317779726	False
BRD:BRD-A40639672-234-18-0	-0.06879292890976374	0.1106440903371366	539	0.7848472174256721	False
BRD:BRD-K78299798-001-02-2	-0.06874338381297374	0.10827507045445137	547	0.782272670276762	False
BRD:BRD-A83029242-001-05-3	-0.06873913126998968	0.10829695288072994	547	0.782272670276762	False
BRD:BRD-K13474508-001-01-2	-0.0686186789465257	0.10957027449960778	545	0.7848472174256721	False
BRD:BRD-K10031916-075-01-3	-0.06854494876979016	0.13785995870683732	470	0.8162057943456041	False
BRD:BRD-K66998413-300-01-6	-0.06847641614234184	0.13867736532165292	469	0.8162057943456041	False
BRD:BRD-K86161929-001-13-3	-0.0684758146458185	0.10868542558687043	550	0.7834119317779726	False
BRD:BRD-K00003439-001-01-9	-0.06831570365228924	0.04299609788797615	878	0.7314186441645905	False
BRD:BRD-K00090629-001-01-9	-0.0682215417308053	0.04574537342877863	858	0.7349749151867362	False
BRD:BRD-K25186396-001-09-6	-0.06800410121110956	0.11213194372218749	547	0.7851765385640259	False
BRD:BRD-A94543220-001-24-7	-0.06789671004926959	0.11009232350660847	555	0.7848472174256721	False
BRD:BRD-K00003278-003-01-9	-0.0678737985440369	0.04497617915157846	873	0.7349749151867362	False
BRD:BRD-K55344148-003-02-6	-0.06783084140807677	0.11141051516004359	552	0.7848472174256721	False
BRD:BRD-K62050508-001-01-0	-0.067744311737417	0.11791304646841809	534	0.7974478964517558	False
BRD:BRD-K70914287-300-02-8	-0.06767760957980087	0.11189673957673565	553	0.7851765385640259	False
BRD:BRD-A80280426-001-03-8	-0.06765794041836896	0.11838331883344164	534	0.7989855807926727	False
BRD:BRD-K02135007-001-01-8	-0.06762815354239587	0.1432169833919385	470	0.8181000078615306	False
BRD:BRD-K93460210-001-23-7	-0.06749623846526544	0.11286295053129569	553	0.7867251427894043	False
BRD:BRD-K56908511-001-01-2	-0.0674471282710751	0.1425881457752297	474	0.8173291850122136	False
BRD:BRD-K38436528-003-26-1	-0.0674283997704072	0.11791423976989145	539	0.7974478964517558	False
BRD:BRD-K00004721-001-01-9	-0.06737519463498225	0.04657820510956314	873	0.7349749151867362	False
BRD:BRD-K00077971-001-02-9	-0.06728994886916433	0.048793358164972545	858	0.7349749151867362	False
BRD:BRD-A45153512-001-01-0	-0.06726971186691648	0.11912758869620492	538	0.7989855807926727	False
BRD:BRD-K32830106-003-20-4	-0.06720755591837405	0.1164076302060865	547	0.7927546382963394	False
BRD:BRD-K00075727-003-02-9	-0.06713328700035448	0.049322281530852434	858	0.7349749151867362	False
BRD:BRD-A66788520-001-01-7	-0.06703706796588373	0.14675431386217858	470	0.8219650492154336	False
BRD:BRD-K22025381-003-01-9	-0.06693367411659165	0.11623321538490715	552	0.7927546382963394	False
BRD:BRD-K57718010-001-11-9	-0.06688485488319267	0.11550757149119731	555	0.7927546382963394	False
BRD:BRD-K00003295-300-01-9	-0.06666373301341856	0.04830217053707079	878	0.7349749151867362	False
BRD:BRD-K50850824-237-04-8	-0.06663788073080675	0.12837592127856481	522	0.8075091514097005	False
BRD:BRD-K50679358-001-02-9	-0.0665894896094362	0.04881065547929019	876	0.7349749151867362	False
BRD:BRD-K49545903-003-01-4	-0.06654709200112793	0.12004884025323605	547	0.7989855807926727	False
BRD:BRD-K48371964-001-06-5	-0.06652498554689727	0.15030881689478265	469	0.8219650492154336	False
BRD:BRD-K86344238-003-04-6	-0.06650863159042032	0.11823973290340728	553	0.7988535188200352	False
BRD:BRD-K00084839-001-01-9	-0.06638096425684227	0.05192963203732198	858	0.7349749151867362	False
BRD:BRD-K00003512-001-01-9	-0.06637750679643212	0.04927517093183326	878	0.7349749151867362	False
BRD:BRD-K91065602-003-05-5	-0.06636695457725728	0.12382384711069414	539	0.7989855807926727	False
BRD:BRD-K55191674-237-18-3	-0.06634375650828597	0.12016731767360125	550	0.7989855807926727	False
BRD:BRD-K59522102-001-15-3	-0.06623469202191291	0.13070761961246452	522	0.8075566307266916	False
BRD:BRD-K70402238-001-02-8	-0.06623013800038213	0.12012827834623682	552	0.7989855807926727	False
BRD:BRD-A30655177-001-14-0	-0.06618225314097956	0.12209803584135513	547	0.7989855807926727	False
BRD:BRD-K37723606-001-01-5	-0.06615160550361178	0.12227140875714414	547	0.7989855807926727	False
BRD:BRD-K20897876-001-10-0	-0.06606530820891834	0.12276062121484345	547	0.7989855807926727	False
BRD:BRD-K00090628-001-01-9	-0.06602193005883492	0.05321395320614155	858	0.7349749151867362	False
BRD:BRD-K32977963-001-05-0	-0.06590473805141733	0.123674937263107	547	0.7989855807926727	False
BRD:BRD-K01995783-001-01-6	-0.06587738980084754	0.1238311901800377	547	0.7989855807926727	False
BRD:BRD-K88611939-001-22-4	-0.06579086491778381	0.12261149005264217	552	0.7989855807926727	False
BRD:BRD-K70301465-001-02-6	-0.06572957727229867	0.12467837077950278	547	0.7989855807926727	False
BRD:BRD-K38797369-003-01-1	-0.06556203590640539	0.13467042550943592	522	0.8142584053509082	False
BRD:BRD-K87573013-001-01-0	-0.06553928352566685	0.1300231933075051	535	0.8075566307266916	False
BRD:BRD-K46791647-001-01-2	-0.0654847607820795	0.12962397366814046	537	0.8075566307266916	False
BRD:BRD-K00003120-001-01-9	-0.06540796512919331	0.05269383606926538	878	0.7349749151867362	False
BRD:BRD-K15179513-001-03-4	-0.06534508873077574	0.12690316275443467	547	0.8030498370015018	False
BRD:BRD-K70592483-001-01-0	-0.06513554100925162	0.12812858933200064	547	0.8075091514097005	False
BRD:BRD-K19939891-001-05-4	-0.06510844012856844	0.1255173028863279	555	0.8009985776298557	False
BRD:BRD-A88138582-001-04-8	-0.06490625088607031	0.13233008256044057	539	0.8129638368659343	False
BRD:BRD-A19958636-065-04-4	-0.06486927530038417	0.12864703092570365	550	0.8075566307266916	False
BRD:BRD-K01039503-001-01-2	-0.06486440473416547	0.12972777518973397	547	0.8075566307266916	False
BRD:BRD-K00003569-003-01-9	-0.06485536981631959	0.05472935635103901	878	0.7349749151867362	False
BRD:BRD-A19232309-001-08-6	-0.06484429439447323	0.055048297137752264	876	0.7349749151867362	False
BRD:BRD-A31575449-066-07-8	-0.06482483137330598	0.1605862122881497	470	0.8234961688556373	False
BRD:BRD-K83063356-003-02-5	-0.06475061254948897	0.13040351769979447	547	0.8075566307266916	False
BRD:BRD-K78294846-001-12-4	-0.0647388080767229	0.13047377291421164	547	0.8075566307266916	False
BRD:BRD-K53605365-001-01-4	-0.06459321349762762	0.1625390449098864	469	0.8250461874533705	False
BRD:BRD-K47289408-001-01-5	-0.06453021323984304	0.1625000476496478	470	0.8250461874533705	False
BRD:BRD-K08791496-001-01-0	-0.06451243956655174	0.13913953085660913	527	0.8162057943456041	False
BRD:BRD-K66412701-066-01-6	-0.06442671016860041	0.129533032900068	555	0.8075566307266916	False
BRD:BRD-K91644281-311-02-9	-0.06440990367142016	0.05712661104862133	873	0.7349749151867362	False
BRD:BRD-K49945136-001-10-0	-0.06427325555393223	0.13434197043267077	544	0.8139234579517742	False
BRD:BRD-M01344114-348-01-0	-0.06422571165264969	0.05741274672893007	876	0.7349749151867362	False
BRD:BRD-K72280606-001-01-2	-0.06421593596649745	0.13797450805455314	535	0.8162057943456041	False
BRD:BRD-K52662033-003-21-2	-0.06416130187542038	0.16091087511909308	479	0.8234961688556373	False
BRD:BRD-K67482377-001-01-8	-0.06404282796873555	0.1390416891848315	535	0.8162057943456041	False
BRD:BRD-K17500877-001-02-1	-0.06399334610343785	0.13568886611688405	545	0.8160561567171326	False
BRD:BRD-K00004592-001-01-9	-0.06394623280228151	0.05822045334386812	878	0.7349749151867362	False
BRD:BRD-K61717546-001-05-0	-0.06384172776039876	0.14178804530087916	531	0.8173280729157864	False
BRD:BRD-K48988407-001-01-2	-0.06380542689905885	0.13684353377482358	545	0.8162057943456041	False
BRD:BRD-K21372554-003-01-7	-0.06355449731056854	0.13839713698851047	545	0.8162057943456041	False
BRD:BRD-K25140590-001-03-0	-0.06351930154652378	0.13609593750786414	552	0.8162057943456041	False
BRD:BRD-A32597168-001-03-6	-0.06351847019682963	0.13862130310731444	545	0.8162057943456041	False
BRD:BRD-A05515753-001-03-2	-0.06349858406744545	0.1369390336362646	550	0.8162057943456041	False
BRD:BRD-K42805893-001-04-9	-0.06349291139826942	0.1351941639431697	555	0.8152472230676041	False
BRD:BRD-A25619068-003-03-4	-0.0634318420958423	0.13557093424303965	555	0.8160561567171326	False
BRD:BRD-A35989968-001-04-2	-0.06341879373365748	0.13815446524729375	548	0.8162057943456041	False
BRD:BRD-K01674964-300-06-3	-0.0633977173229098	0.1386476659971483	547	0.8162057943456041	False
BRD:BRD-K42352790-001-05-3	-0.06336324323578704	0.14179859644989637	539	0.8173280729157864	False
BRD:BRD-K00076962-001-02-9	-0.06319971759826791	0.06425960523995623	858	0.7349749151867362	False
BRD:BRD-K00004553-001-01-9	-0.06316781592562211	0.06135453112509738	878	0.7349749151867362	False
BRD:BRD-M41245765-001-04-2	-0.06316677944392271	0.14953628352147608	522	0.8219650492154336	False
BRD:BRD-A29844814-300-01-5	-0.06314139162856118	0.14025380416601219	547	0.8162057943456041	False
BRD:BRD-K24697665-001-01-4	-0.06312824893810769	0.15057160922815846	520	0.8219650492154336	False
BRD:BRD-K02953697-001-09-2	-0.06311794640795193	0.14076630043207997	546	0.816206777525615	False
BRD:BRD-K00003355-001-01-9	-0.06308033821535133	0.061715294005432	878	0.7349749151867362	False
BRD:BRD-A15035311-001-01-8	-0.06304389886788507	0.13977863894210057	550	0.8162057943456041	False
BRD:BRD-K60902958-001-01-9	-0.06298737781748263	0.17326329342880856	469	0.8300684798335919	False
BRD:BRD-A91444184-300-01-9	-0.06297800611559444	0.14574604421998572	535	0.8209157294362215	False
BRD:BRD-K47409078-001-02-6	-0.06294934027547557	0.17352356180793257	469	0.8300684798335919	False
BRD:BRD-K13302470-001-02-7	-0.06294644643344743	0.13859443102567195	555	0.8162057943456041	False
BRD:BRD-K69351586-001-01-0	-0.06292755531964017	0.1732123250382567	470	0.8300684798335919	False
BRD:BRD-K65428967-001-08-4	-0.06287984142139566	0.1426413967952096	545	0.8173291850122136	False
BRD:BRD-K88854110-001-01-5	-0.06283856266619436	0.147021774140958	534	0.8219650492154336	False
BRD:BRD-K30019776-003-01-5	-0.06281623558841866	0.15181277957932657	522	0.8219650492154336	False
BRD:BRD-K00003099-001-01-9	-0.06278570818104258	0.06294328038293993	878	0.7349749151867362	False
BRD:BRD-A18598741-001-02-9	-0.06270342523548794	0.06328980659938532	878	0.7349749151867362	False
BRD:BRD-A11551002-001-04-6	-0.0624715826517354	0.15016997373283034	532	0.8219650492154336	False
BRD:BRD-K34713073-001-01-3	-0.06243509028676789	0.14255862351095405	553	0.8173291850122136	False
BRD:BRD-K81613478-001-01-8	-0.06230503373513021	0.14559377342152546	547	0.8209157294362215	False
BRD:BRD-K33422401-001-06-4	-0.06224004513098116	0.06527078989691025	878	0.735063097914755	False
BRD:BRD-K95523387-001-09-6	-0.062189496286405195	0.14450377244225318	552	0.8209157294362215	False
BRD:BRD-K00003407-001-01-9	-0.06218702662387962	0.06627506953567437	873	0.735063097914755	False
BRD:BRD-K40738845-001-05-0	-0.062168379799818985	0.14948074546380996	539	0.8219650492154336	False
BRD:BRD-A88080608-001-04-2	-0.06216763451359269	0.14537827486731444	550	0.8209157294362215	False
BRD:BRD-K53236343-003-03-7	-0.06216603270565053	0.15140639367035694	534	0.8219650492154336	False
BRD:BRD-K52618540-001-09-9	-0.06201977421054465	0.15314669367407366	532	0.8225946202430823	False
BRD:BRD-K53123955-001-10-5	-0.06199662236303871	0.14909752338587132	543	0.8219650492154336	False
BRD:BRD-K78815826-001-14-6	-0.06198718822406979	0.1461841411694687	551	0.8219650492154336	False
BRD:BRD-A90515964-001-16-5	-0.06188302350511151	0.14723342408322662	550	0.8219650492154336	False
BRD:BRD-K29546239-001-02-3	-0.06187032824179395	0.14955271571464535	544	0.8219650492154336	False
BRD:BRD-K10705233-001-02-2	-0.061856537089726736	0.14852055884046705	547	0.8219650492154336	False
BRD:BRD-K14349461-003-13-1	-0.061855698305912955	0.15192432058400135	538	0.8219650492154336	False
BRD:BRD-K00004584-001-01-9	-0.06169945273862898	0.0676460858819055	878	0.735539702623859	False
BRD:BRD-K83904070-001-02-9	-0.061664880072429554	0.06780037826995558	878	0.735539702623859	False
BRD:BRD-K52397688-003-06-4	-0.06163483635858752	0.14886584054310123	550	0.8219650492154336	False
BRD:BRD-K80036624-001-04-0	-0.06162650732050243	0.14855025710948702	551	0.8219650492154336	False
BRD:BRD-K45158365-001-11-4	-0.06161524201885327	0.15314252438417397	539	0.8225946202430823	False
BRD:BRD-K39339537-001-21-0	-0.061550870207269556	0.15357304835860783	539	0.8225946202430823	False
BRD:BRD-K82800842-001-01-9	-0.06152704553945785	0.15145110632128186	545	0.8219650492154336	False
BRD:BRD-K26323068-001-01-8	-0.06147661357185509	0.15561477638091611	535	0.8234961688556373	False
BRD:BRD-K19136521-001-08-9	-0.061429303159243505	0.15135005722851494	547	0.8219650492154336	False
BRD:BRD-K35952844-236-01-6	-0.06141814166243268	0.15446364371280263	539	0.8225946202430823	False
BRD:BRD-K26603252-003-04-9	-0.06135415301639411	0.15489439660534138	539	0.8230695417399172	False
BRD:BRD-K84748119-050-01-1	-0.061172685814215276	0.1561209289834556	539	0.8234961688556373	False
BRD:BRD-K43428468-003-04-0	-0.06116762458458237	0.18604344412572515	469	0.8458190333488427	False
BRD:BRD-A57133233-003-11-0	-0.061078981601006166	0.15370058299242953	547	0.8225946202430823	False
BRD:BRD-K82818427-001-02-2	-0.06106815648227089	0.16355949249752666	522	0.8250461874533705	False
BRD:BRD-K26501486-001-02-9	-0.06106241032518347	0.07085782442316885	876	0.7379212083333074	False
BRD:BRD-K83335125-001-07-0	-0.06105298489791319	0.15693399732407884	539	0.8234961688556373	False
BRD:BRD-K99149715-001-01-6	-0.06099096639935481	0.1524166254613602	552	0.8225946202430823	False
BRD:BRD-K06273313-001-07-9	-0.060865025309515285	0.1601693420036864	534	0.8234961688556373	False
BRD:BRD-K66465025-001-05-1	-0.060855149333326114	0.15408380571091704	550	0.8225946202430823	False
BRD:BRD-A93695607-322-02-5	-0.06085369619810934	0.16504642437824438	522	0.8250461874533705	False
BRD:BRD-K26502378-001-07-9	-0.0608146883496051	0.15398247312750749	551	0.8225946202430823	False
BRD:BRD-A01307728-001-01-4	-0.06072327164737454	0.18926708351054544	469	0.8494016046485983	False
BRD:BRD-K50836978-001-02-5	-0.06069852196772081	0.15439639738451102	552	0.8225946202430823	False
BRD:BRD-K05878375-236-05-7	-0.06061308222075734	0.16672674187449907	522	0.8281452650532909	False
BRD:BRD-K11129031-001-27-5	-0.060600139970130085	0.16519349265594485	526	0.8250461874533705	False
BRD:BRD-A14574269-051-02-2	-0.0605877460370175	0.15780706284117574	545	0.8234961688556373	False
BRD:BRD-K43419711-001-01-4	-0.06048329779673064	0.19102499278760116	469	0.8497755455995537	False
BRD:BRD-K51486818-003-02-8	-0.06041976411877263	0.1581985723647966	547	0.8234961688556373	False
BRD:BRD-K33226500-001-01-0	-0.06040391421407125	0.1594589790630801	544	0.8234961688556373	False
BRD:BRD-A78952587-001-01-5	-0.060377018729812326	0.15849362996602082	547	0.8234961688556373	False
BRD:BRD-K23082237-003-01-5	-0.06026161351159015	0.15929230987501786	547	0.8234961688556373	False
BRD:BRD-K65856711-001-04-4	-0.06024867604063504	0.16015028661256564	545	0.8234961688556373	False
BRD:BRD-A44090213-001-25-6	-0.060231375321770114	0.17106991512908654	518	0.8299270843048359	False
BRD:BRD-K00004550-001-01-9	-0.06022697629083676	0.07447788827924368	878	0.7536781247477776	False
BRD:BRD-K53734668-003-04-6	-0.06021101945458221	0.1577398864916017	552	0.8234961688556373	False
BRD:BRD-K45664306-001-19-6	-0.060175969154061676	0.17022349012646895	521	0.8299270843048359	False
BRD:BRD-K64052750-001-17-5	-0.06013199563523363	0.16096267150187507	545	0.8234961688556373	False
BRD:BRD-K87048468-003-02-7	-0.06012323218434953	0.1606383797779367	546	0.8234961688556373	False
BRD:BRD-K97810537-001-13-6	-0.06005051423993571	0.16664552853773684	532	0.8281452650532909	False
BRD:BRD-K17868609-001-05-0	-0.06000009015807415	0.15996428854930198	550	0.8234961688556373	False
BRD:BRD-K09295674-001-09-8	-0.05983650734833384	0.16110832848586137	550	0.8234961688556373	False
BRD:BRD-A23359898-003-10-0	-0.05969763921866818	0.1617015036953146	551	0.8242891967651548	False
BRD:BRD-K90574421-001-03-5	-0.05963846932501437	0.16365741888345825	547	0.8250461874533705	False
BRD:BRD-K79145628-001-05-5	-0.059531740744265725	0.1624894826709233	552	0.8250461874533705	False
BRD:BRD-K74117820-066-10-8	-0.05952804984684245	0.16444019355534673	547	0.8250461874533705	False
BRD:BRD-K08832567-001-11-5	-0.05939818541807186	0.17130828256603062	532	0.8299270843048359	False
BRD:BRD-K48812570-001-02-3	-0.059335713557699746	0.16895351387217783	539	0.8297442629772196	False
BRD:BRD-K98384930-003-01-5	-0.05928242882966057	0.16619150561310123	547	0.8281452650532909	False
BRD:BRD-K00003300-001-01-9	-0.05927828460075205	0.07917035357106586	878	0.7552490273426546	False
BRD:BRD-K31682896-001-24-0	-0.059068576935941794	0.16656145959995627	550	0.8281452650532909	False
BRD:BRD-K13060017-001-02-1	-0.059047694427160624	0.17263909452990883	535	0.8300684798335919	False
BRD:BRD-A08079565-001-01-8	-0.059041289152813314	0.17108163276089078	539	0.8299270843048359	False
