drug,correlation,p_value,n,significance
BRD:BRD-A05906449-004-01-1,-0.003997097126175441,0.9256884687226649,547,NS
BRD:BRD-K90168339-001-08-6,-0.003994318630158605,0.9254685028147281,551,NS
BRD:BRD-K00076949-001-02-9,-0.003981721173430075,0.9072867479443089,858,NS
BRD:BRD-K73394555-237-01-1,-0.003962485197713621,0.9257924501258789,555,NS
BRD:BRD-K64755930-003-03-2,-0.003956659045872873,0.9259012459451353,555,NS
BRD:BRD-K02988401-001-01-2,-0.003934978000334531,0.9277162936246941,534,NS
BRD:BRD-K69726595-001-01-2,-0.003916367196181386,0.9267861814965571,553,NS
BRD:BRD-K62374002-001-01-5,-0.0038995926594059004,0.9282973768317484,535,NS
BRD:BRD-K87468701-001-01-0,-0.0038966686710485685,0.9328551741126218,470,NS
BRD:BRD-K75506300-001-01-6,-0.003886143052875476,0.9274813622970208,551,NS
BRD:BRD-A29700858-304-02-6,-0.0038678628762518325,0.927559568940904,555,NS
BRD:BRD-K00003329-001-01-9,-0.0038670344846691877,0.909163010653137,873,NS
BRD:BRD-K57155378-001-01-1,-0.0038615856974708518,0.9289943671007124,535,NS
BRD:BRD-A34358106-003-01-6,-0.003841805987551193,0.9285676841493867,547,NS
BRD:BRD-K12968785-001-13-3,-0.0038144130018798097,0.9295972554399736,539,NS
BRD:BRD-A36318220-001-08-8,-0.0037970688206862588,0.9290747492848936,552,NS
BRD:BRD-K29834313-001-01-4,-0.0037941481782472444,0.9294514848747174,547,NS
BRD:BRD-K97810537-001-12-8,-0.0037897966934223168,0.9311647959460289,522,NS
BRD:BRD-K19540840-001-09-4,-0.003787419864089214,0.9290621627445079,555,NS
BRD:BRD-A35989968-001-04-2,-0.0037776444331371305,0.9296932574009964,548,NS
BRD:BRD-K77038618-356-01-3,-0.0037720930159660586,0.9306357412893385,535,NS
BRD:BRD-K82903013-001-01-4,-0.0037554353731511143,0.9301694669303685,547,NS
BRD:BRD-K60240222-001-01-4,-0.003736598973333773,0.9300115757596371,555,NS
BRD:BRD-A87983072-001-01-1,-0.0037109423953016825,0.9308053602529472,550,NS
BRD:BRD-K43837174-003-01-3,-0.003704229038572756,0.9318806226382439,535,NS
BRD:BRD-K11196887-001-22-0,-0.0036424079772813837,0.9338356099605388,522,NS
BRD:BRD-K49962337-001-01-1,-0.0036167767902957368,0.9322504307159656,555,NS
BRD:BRD-K24790130-001-07-1,-0.0036161345164738208,0.9325074942093555,551,NS
BRD:BRD-A61221616-001-04-3,-0.003611933362861861,0.9323409406081699,555,NS
BRD:BRD-K00003243-236-01-9,-0.0036104369873235388,0.9151669759146811,873,NS
BRD:BRD-K69253806-001-02-0,-0.003589879475599861,0.9332405604497024,547,NS
BRD:BRD-K00004643-001-01-9,-0.003554687857900934,0.9164720662716886,873,NS
BRD:BRD-K01767299-050-02-1,-0.0035281912044761686,0.9339059804789428,555,NS
BRD:BRD-K00003430-001-01-9,-0.00352255577034243,0.9169878559021664,878,NS
BRD:BRD-K68075732-001-11-8,-0.003517414194343541,0.9171085852636703,878,NS
BRD:BRD-K00002423-001-02-9,-0.00351323001525479,0.9172068353939681,878,NS
BRD:BRD-K56792340-001-14-9,-0.003505028483957273,0.917493485269268,876,NS
BRD:BRD-K76064317-001-07-3,-0.0034822219612569275,0.9349421537591747,552,NS
BRD:BRD-K89055274-048-22-7,-0.003460521304387475,0.9361143956445191,539,NS
BRD:BRD-K83607951-001-02-2,-0.0034545399804142853,0.9354582012335447,552,NS
BRD:BRD-A16350940-001-01-9,-0.0034518641534201917,0.9356253015862812,550,NS
BRD:BRD-A64242993-001-05-6,-0.0034330681549177566,0.9359167619007699,551,NS
BRD:BRD-K59522102-001-15-3,-0.0034227169544817325,0.937817975530572,522,NS
BRD:BRD-K53814070-310-01-3,-0.0034117702316256264,0.9370711296625738,538,NS
BRD:BRD-K55344148-003-02-6,-0.003401173687449603,0.9364531317788746,552,NS
BRD:BRD-K73323637-003-10-9,-0.003393979128337489,0.9364147711204119,555,NS
BRD:BRD-K44164034-003-01-1,-0.003388695168545236,0.937729271830377,534,NS
BRD:BRD-K89272762-001-12-7,-0.0033745352240014985,0.9367782836645229,555,NS
BRD:BRD-A15397381-001-02-5,-0.003374219409518592,0.9397067349204171,505,NS
BRD:BRD-K51677086-001-12-0,-0.003373062031489829,0.9381324646615166,532,NS
BRD:BRD-K98357249-001-02-9,-0.003372046627227507,0.9372829043145343,547,NS
BRD:BRD-K54640016-001-04-7,-0.0033679089547703988,0.9371877337352065,550,NS
BRD:BRD-K51350053-048-16-5,-0.0033635848663249126,0.9369830113203547,555,NS
BRD:BRD-K27182532-001-02-3,-0.003326030755062258,0.9376851536674462,555,NS
BRD:BRD-K17511755-001-02-9,-0.003318518254055031,0.921869407083058,876,NS
BRD:BRD-A29426959-050-13-2,-0.0033175646861642516,0.9381247721903969,550,NS
BRD:BRD-K50490982-001-09-9,-0.0033119993684017123,0.9219334631869247,878,NS
BRD:BRD-K20976221-001-12-0,-0.003295597203596141,0.9224073487348549,876,NS
BRD:BRD-K77432251-001-01-2,-0.003291089444095286,0.9394626359786241,535,NS
BRD:BRD-K52598503-003-01-1,-0.0032624710648064543,0.9437634377122045,470,NS
BRD:BRD-K00005340-001-01-9,-0.0032529776218489462,0.923320331619178,878,NS
BRD:BRD-K00003320-001-01-9,-0.003244573804526624,0.9235178200467506,878,NS
BRD:BRD-K45662124-050-01-5,-0.0032357952555082505,0.939536974076353,552,NS
BRD:BRD-K33860217-003-04-0,-0.0032355990333528956,0.9238156326270139,876,NS
BRD:BRD-K15409150-001-05-8,-0.0032296054793389496,0.9407587610606041,532,NS
BRD:BRD-K93460210-001-23-7,-0.0032069904230942483,0.9400197969063664,553,NS
BRD:BRD-K02715688-001-02-1,-0.003150303426998557,0.9412385479241518,550,NS
BRD:BRD-K14880289-001-02-2,-0.0031456353731804426,0.9414861461517541,547,NS
BRD:BRD-K00004611-001-01-9,-0.003133007286596986,0.926350665592943,873,NS
BRD:BRD-K00003432-001-01-9,-0.0031194983581150928,0.9266673313587366,873,NS
BRD:BRD-K97118047-001-03-8,-0.003119431052533122,0.9417073837827268,552,NS
BRD:BRD-K04623885-001-07-5,-0.0031063378068235063,0.9423218953569396,545,NS
BRD:BRD-K00003328-001-01-9,-0.003099953682378557,0.926917098068772,878,NS
BRD:BRD-K00003525-003-01-9,-0.0030850253824093684,0.9272680628111092,878,NS
BRD:BRD-A16997652-001-02-3,-0.003048941007538591,0.9431778495454554,549,NS
BRD:BRD-K00004696-001-01-9,-0.003035754900682082,0.9284265130791158,878,NS
BRD:BRD-A86619021-001-04-8,-0.0030313668955780164,0.9434532467766457,550,NS
BRD:BRD-K85606544-001-09-1,-0.0030177679706628164,0.944638092125337,532,NS
BRD:BRD-K24556098-001-16-7,-0.0029987740245400107,0.9455071388639175,522,NS
BRD:BRD-K54847683-001-04-0,-0.002990590449573972,0.9456556186192747,522,NS
BRD:BRD-K74603273-003-01-1,-0.0029682338708242654,0.9448820261654288,545,NS
BRD:BRD-K20417253-001-01-9,-0.0029646420808734386,0.9446455093984056,551,NS
BRD:BRD-A04649065-001-01-7,-0.0029498221628773643,0.9491450297706306,470,NS
BRD:BRD-K90777969-300-01-2,-0.002936644364597943,0.9451175625541614,552,NS
BRD:BRD-A14344385-001-03-2,-0.002907814270760925,0.9457543626942609,550,NS
BRD:BRD-K19061412-001-02-4,-0.002902433906317064,0.9460029000861669,547,NS
BRD:BRD-A18763547-300-05-5,-0.002899591854398317,0.9459075179890962,550,NS
BRD:BRD-A00055058-001-01-0,-0.0028916637018624194,0.9467981838742863,535,NS
BRD:BRD-K98557884-001-01-6,-0.002887902188103899,0.9468672873223573,535,NS
BRD:BRD-A97701745-001-16-0,-0.002861553083613702,0.9463732328363219,555,NS
BRD:BRD-K28936863-051-33-0,-0.0028609349523693183,0.9467737983701644,547,NS
BRD:BRD-K50031829-001-01-6,-0.0028446479204992346,0.9472221482505364,544,NS
BRD:BRD-K98963219-001-01-2,-0.0028275744858565544,0.9473935494915812,547,NS
BRD:BRD-K54256913-001-08-7,-0.0027989754436453435,0.9477818149119401,550,NS
BRD:BRD-K59256312-066-15-7,-0.002780313249703148,0.9488919803963947,534,NS
BRD:BRD-K91495480-001-02-2,-0.002775494503411808,0.9479836926685439,555,NS
BRD:BRD-A51571244-001-01-9,-0.0027543472046923983,0.9491313746485127,539,NS
BRD:BRD-K61688984-001-02-9,-0.0027520928530949834,0.9486084456812419,551,NS
BRD:BRD-K00003438-001-01-9,-0.002736288473662784,0.9356548796823964,873,NS
BRD:BRD-K26818574-305-04-3,-0.0027170434959545063,0.9492158901032404,552,NS
BRD:BRD-K15891719-001-05-1,-0.0027022248904613726,0.95088878101388,522,NS
BRD:BRD-K00003102-001-01-9,-0.0026656678061965193,0.9371326931171378,878,NS
BRD:BRD-K59391348-001-01-7,-0.0026349403878434146,0.9515153827660019,535,NS
BRD:BRD-K65820248-001-01-8,-0.0026345753544890086,0.9510695831144427,545,NS
BRD:BRD-K11821338-300-02-9,-0.00258359868525283,0.9391339019547276,876,NS
BRD:BRD-K72536715-001-01-5,-0.00256517658977685,0.9394980566067238,878,NS
BRD:BRD-K31519811-001-02-2,-0.002560470794634581,0.9523567579276806,547,NS
BRD:BRD-K45245728-335-01-4,-0.002537465233093944,0.952871018967865,545,NS
BRD:BRD-K36154108-001-01-7,-0.0025286881313497577,0.9404250918576832,876,NS
BRD:BRD-K32847255-001-01-1,-0.0025284107409056593,0.9564023550995522,470,NS
BRD:BRD-K50387473-001-11-0,-0.0024635487909101255,0.9419570082306412,876,NS
BRD:BRD-A56675431-001-12-3,-0.002457673038137767,0.9541417308305169,550,NS
BRD:BRD-A56359832-001-16-9,-0.002435142173446273,0.9427235699885601,873,NS
BRD:BRD-A49447682-001-02-4,-0.002417714979673862,0.9548865177394359,550,NS
BRD:BRD-K47816470-001-01-8,-0.0024134068010093763,0.9583835435658133,470,NS
BRD:BRD-K00005327-001-01-9,-0.002397171161620043,0.9434537504277052,878,NS
BRD:BRD-K23541596-300-07-2,-0.0023754851748286404,0.9557951748945605,547,NS
BRD:BRD-K37952347-001-01-4,-0.002339019588075174,0.956553010703432,545,NS
BRD:BRD-K77685957-300-09-1,-0.0023212168724648804,0.957122236210309,539,NS
BRD:BRD-A38218502-001-01-2,-0.0022969416969921635,0.9570207166669509,553,NS
BRD:BRD-K18172896-001-02-5,-0.002285723559116198,0.9573470101179623,550,NS
BRD:BRD-A67976398-001-02-9,-0.002272727292874514,0.9463846889897596,878,NS
BRD:BRD-K49075727-001-08-5,-0.002258143906821727,0.9580538604841191,545,NS
BRD:BRD-K15360631-325-01-4,-0.0022453784744311148,0.9587154108487455,534,NS
BRD:BRD-K58810291-001-16-2,-0.0022382574160594694,0.9588075638295438,535,NS
BRD:BRD-K26581543-001-01-6,-0.0022346447400413945,0.9584899741147804,545,NS
BRD:BRD-A59961917-001-01-0,-0.002200695501894396,0.9595362632548508,534,NS
BRD:BRD-A57798112-001-03-7,-0.0021936901970224395,0.9590628733710708,550,NS
BRD:BRD-A81603255-001-01-0,-0.002175351905424945,0.9625254624780808,469,NS
BRD:BRD-K00003428-001-01-9,-0.00217147458268954,0.9489162557536602,873,NS
BRD:BRD-K36467523-001-02-8,-0.002169188070429301,0.9597048287321268,545,NS
BRD:BRD-K20480395-001-02-9,-0.002166899475159446,0.9488777485066824,878,NS
BRD:BRD-K97010173-001-06-9,-0.002161320341387396,0.9491548095514504,873,NS
BRD:BRD-K51143828-003-03-1,-0.00214894603559582,0.9606731285550443,529,NS
BRD:BRD-K92467929-001-01-1,-0.0021185432374170913,0.9602840778973036,555,NS
BRD:BRD-K13167095-001-02-9,-0.0021182624590151272,0.9602893372591527,555,NS
BRD:BRD-K35498911-001-02-9,-0.0021030281426511104,0.9505243567399233,873,NS
BRD:BRD-K45252063-001-13-6,-0.0020949099470416255,0.9610835195621523,545,NS
BRD:BRD-K00004538-001-01-9,-0.002073176881692837,0.9511418865463549,876,NS
BRD:BRD-K37714784-305-02-1,-0.0020707245165778594,0.9612500833847717,553,NS
BRD:BRD-K15426076-001-01-2,-0.0020290335340051404,0.9627603967335635,532,NS
BRD:BRD-K50785021-001-02-1,-0.0020073549902394406,0.9623669176491924,555,NS
BRD:BRD-K00259736-001-16-4,-0.001988797042107067,0.9629853093371996,547,NS
BRD:BRD-K27141178-003-07-3,-0.001957102530497026,0.9636416944007281,545,NS
BRD:BRD-K59325863-001-02-8,-0.0019469720816209753,0.9635642324409851,553,NS
BRD:BRD-K81981783-236-02-9,-0.001920958057554295,0.9646429489393533,535,NS
BRD:BRD-K00104123-001-01-9,-0.0019168254726984922,0.9553160150357115,857,NS
BRD:BRD-K91315211-300-05-7,-0.0019134812530919275,0.9642230759683758,552,NS
BRD:BRD-K50677762-001-01-5,-0.0018791107610013648,0.9650254038156335,547,NS
BRD:BRD-K67637637-003-12-6,-0.0018722920282855692,0.9651522355467353,547,NS
BRD:BRD-K51579475-003-02-4,-0.0018432530885119651,0.965472698492701,554,NS
BRD:BRD-K01825677-050-02-9,-0.001820509788082928,0.9570903054871494,876,NS
BRD:BRD-K88172511-003-21-1,-0.0017958406474070986,0.9664824265643954,550,NS
BRD:BRD-K00003253-001-01-9,-0.0017898446587167676,0.9577641842690439,878,NS
BRD:BRD-K21283037-001-21-5,-0.0017846016591663047,0.966783396118508,547,NS
BRD:BRD-A79643124-001-01-9,-0.0017720609019434045,0.9694691446426278,469,NS
BRD:BRD-K02965577-001-03-4,-0.0017493912076042926,0.9673488698282783,550,NS
BRD:BRD-K43905307-001-01-2,-0.0017407608755949538,0.9684120609742823,520,NS
BRD:BRD-K67789209-001-01-0,-0.0017329598431863643,0.9675669354888734,553,NS
BRD:BRD-K40797222-001-01-8,-0.0017301924435514336,0.9676187001345781,553,NS
BRD:BRD-K37355418-236-01-6,-0.001724015053807937,0.9681469527065955,539,NS
BRD:BRD-K51805276-001-10-9,-0.0017143875985399662,0.9595432227176424,878,NS
BRD:BRD-K07736136-001-04-6,-0.0017101562510216284,0.968907253599944,522,NS
BRD:BRD-K89462779-001-02-9,-0.0016611870658511604,0.9608424108657992,876,NS
BRD:BRD-K55567017-001-12-3,-0.001645734134825262,0.969366802500027,547,NS
BRD:BRD-K13050303-001-18-1,-0.0016360559335512294,0.9695468620929348,547,NS
BRD:BRD-K98251413-001-04-0,-0.0016308311532060328,0.969421989290042,555,NS
BRD:BRD-K21025364-001-04-9,-0.0016063148936672144,0.9705147222034808,532,NS
BRD:BRD-K34713073-001-01-3,-0.0015878487597650183,0.9702814397161853,553,NS
BRD:BRD-K24507548-001-01-8,-0.0015871701117006678,0.9702402479465674,555,NS
BRD:BRD-K42090719-001-06-5,-0.0015841966899464066,0.9711963218512517,522,NS
BRD:BRD-K13094524-001-07-5,-0.0015383011767348053,0.9720304426937116,522,NS
BRD:BRD-A40777960-001-04-2,-0.0015374115436594983,0.9713034989470398,550,NS
BRD:BRD-K00003456-001-01-9,-0.0015306211156419828,0.9639799059593452,873,NS
BRD:BRD-K20655524-003-12-0,-0.001529406242097437,0.9719258503044202,532,NS
BRD:BRD-K82731415-001-07-0,-0.001517808958445764,0.9717988426227644,545,NS
BRD:BRD-K97963946-001-01-3,-0.001506095348133631,0.9717597654586762,555,NS
BRD:BRD-K69001009-001-02-8,-0.0014957953347843787,0.9721565312816814,547,NS
BRD:BRD-K72004355-001-01-9,-0.0014764030321259625,0.972316289948379,555,NS
BRD:BRD-K46647427-001-02-0,-0.0014349575480093108,0.9752750306025652,469,NS
BRD:BRD-K83837640-001-04-8,-0.0014308994096204994,0.9737333915355652,532,NS
BRD:BRD-K17205817-001-06-1,-0.001429793817399978,0.9731899156841209,555,NS
BRD:BRD-K32853922-003-01-8,-0.0014170438432108807,0.9755835951975412,469,NS
BRD:BRD-K36386086-001-01-1,-0.0013839304246751633,0.9742854287463858,545,NS
BRD:BRD-A19232309-001-08-6,-0.0013635704355936778,0.967853641407279,876,NS
BRD:BRD-K00074616-003-02-9,-0.0013560864907645445,0.9683609210839522,858,NS
BRD:BRD-A65797496-048-09-3,-0.0013478767186270496,0.9747254163258584,555,NS
BRD:BRD-K09295674-001-09-8,-0.0013477189556449322,0.9748429465902227,550,NS
BRD:BRD-K46843573-001-01-9,-0.0013387070736833526,0.975355691034162,535,NS
BRD:BRD-K60265345-001-02-9,-0.0013334500057395058,0.9685274135311882,878,NS
BRD:BRD-K19318328-001-01-3,-0.001278335758761362,0.9772302162506757,501,NS
BRD:BRD-K00003284-236-01-9,-0.001243241941317615,0.970655544702629,878,NS
BRD:BRD-K00003212-001-01-9,-0.0012365933516638792,0.9708124024317718,878,NS
BRD:BRD-K00003518-004-01-9,-0.0012359497224014393,0.9709109717746608,873,NS
BRD:BRD-K21548250-003-19-1,-0.001232724227426585,0.9770519755643041,547,NS
BRD:BRD-K71059170-001-11-6,-0.0012270052903101112,0.9771584085064472,547,NS
BRD:BRD-A05515753-001-03-2,-0.0012166651790584432,0.9772885535751806,550,NS
BRD:BRD-K85146014-314-05-4,-0.001213847229180126,0.9779705150963145,520,NS
BRD:BRD-K73991644-001-07-9,-0.0011757096407865896,0.9723281863281298,873,NS
BRD:BRD-K48888725-001-01-9,-0.0011585393422886782,0.9785916187080623,539,NS
BRD:BRD-K00003249-001-01-9,-0.0011464562055316283,0.9729390836766388,878,NS
BRD:BRD-K79315489-001-07-8,-0.0011290380616806172,0.9794697740888832,522,NS
BRD:BRD-K05878375-236-05-7,-0.0011119116109784936,0.9797811314132643,522,NS
BRD:BRD-K00003415-001-01-9,-0.0010970187796831199,0.9741796065859668,873,NS
BRD:BRD-K60600693-314-03-2,-0.001093034205294245,0.9742290812373681,876,NS
BRD:BRD-A03623303-045-09-5,-0.001090155369409185,0.979649567387875,550,NS
BRD:BRD-A92537424-001-04-7,-0.001071029214290778,0.9799154613126296,555,NS
BRD:BRD-K00004598-001-01-9,-0.0010662653495213668,0.9748312556890032,878,NS
BRD:BRD-K01826017-001-02-9,-0.0010611592326672974,0.9749517437958012,878,NS
BRD:BRD-K44665581-001-01-8,-0.0010507664827873143,0.980366805662186,551,NS
BRD:BRD-K00071596-019-01-9,-0.0010415468472991058,0.9756968895505017,858,NS
BRD:BRD-K00090651-001-01-9,-0.0010221113522963792,0.9761502548425486,858,NS
BRD:BRD-K05977355-001-19-0,-0.00100037648106799,0.9813593265376279,548,NS
BRD:BRD-K67578145-001-12-1,-0.0009939219429604942,0.9814965569480175,547,NS
BRD:BRD-K00003388-001-01-9,-0.0009751318121522352,0.9770476053663847,873,NS
BRD:BRD-K33459542-001-07-4,-0.0009728791871601355,0.9818882335938429,547,NS
BRD:BRD-K37753391-046-03-2,-0.0009327782030915327,0.9827626811263356,539,NS
BRD:BRD-K81144366-003-19-7,-0.0009118936591920387,0.9829301397538336,553,NS
BRD:BRD-K00003406-001-01-9,-0.0008839344268573094,0.9791340196598547,878,NS
BRD:BRD-K13223831-003-02-9,-0.000881907052819722,0.9792056533548011,876,NS
BRD:BRD-K16761703-001-03-8,-0.0008808136325228212,0.9835118469059816,553,NS
BRD:BRD-K18922609-004-23-1,-0.0008752906576469739,0.9837047406427043,547,NS
BRD:BRD-K92980438-001-03-3,-0.0008627765916515472,0.9843107066854642,522,NS
BRD:BRD-K25243230-001-01-2,-0.0008475160687165871,0.984396562066845,535,NS
BRD:BRD-K00004556-001-01-9,-0.0008340434100956741,0.980311491287413,878,NS
BRD:BRD-K00004739-001-01-9,-0.0008008323664259156,0.9811493745753992,873,NS
BRD:BRD-A46335897-003-27-8,-0.0007982245655059784,0.9853039519393001,535,NS
BRD:BRD-K79856806-001-01-0,-0.0007961129587042577,0.9862810974341718,469,NS
BRD:BRD-K56032964-001-02-1,-0.0007914053366250725,0.9851852987167554,553,NS
BRD:BRD-K25837718-001-03-8,-0.0007902406202990377,0.9853963913395205,539,NS
BRD:BRD-K00005263-001-02-9,-0.0007739905656535533,0.9819387109509071,858,NS
BRD:BRD-K26041695-001-02-5,-0.0007695913697819066,0.9867380842400402,469,NS
BRD:BRD-K00004560-001-01-9,-0.0007659441224690071,0.9819187626472998,878,NS
BRD:BRD-K74141488-003-11-2,-0.0007498187224442321,0.985938224853506,555,NS
BRD:BRD-K18347943-001-02-9,-0.0007485691415072436,0.9823288568915004,878,NS
BRD:BRD-A21607826-003-05-1,-0.0007363498135993097,0.9862911202850063,547,NS
BRD:BRD-A71765060-001-01-4,-0.0007092020732209998,0.9869427827972502,535,NS
BRD:BRD-K00004666-001-01-9,-0.0006730476424016011,0.9841568403097187,873,NS
BRD:BRD-K00003363-001-01-9,-0.0006599715767816112,0.9844646042588686,873,NS
BRD:BRD-K00073947-001-02-9,-0.0006592014544057773,0.984616987188472,858,NS
BRD:BRD-K71480163-001-01-4,-0.0006533901497035477,0.9877686489488973,553,NS
BRD:BRD-K36137799-001-06-9,-0.0006473283740235246,0.9847621823552164,873,NS
BRD:BRD-K54847683-001-03-2,-0.0006458423000257278,0.9881539590426043,531,NS
BRD:BRD-K00003158-001-01-9,-0.0006046553102209093,0.9857665768786509,873,NS
BRD:BRD-K00079018-003-02-9,-0.0005572933457111282,0.9869948679818055,858,NS
BRD:BRD-K68810443-001-01-9,-0.000556659469308408,0.9895982646399623,551,NS
BRD:BRD-K00005329-074-01-9,-0.000547781733964415,0.9870682667953858,878,NS
BRD:BRD-K03194791-001-04-8,-0.0005320811109519258,0.9900938292498688,547,NS
BRD:BRD-K82255054-001-15-9,-0.000528898230310682,0.9901169838257963,551,NS
BRD:BRD-K61314889-001-05-1,-0.0005256289767692374,0.990213947641136,547,NS
BRD:BRD-K81136890-003-01-6,-0.0005233148691577914,0.9902928800990679,543,NS
BRD:BRD-A26845397-051-01-9,-0.0005210348095201472,0.9902550420294857,552,NS
BRD:BRD-K25570267-001-01-4,-0.0005107038575890891,0.9905971593303956,535,NS
BRD:BRD-A43082555-001-02-9,-0.0005096816247927491,0.99048473421086,550,NS
BRD:BRD-K00003347-003-01-9,-0.0004945930167345267,0.9883238228042386,878,NS
BRD:BRD-K33457401-001-02-9,-0.0004944627544087096,0.9883402375101807,876,NS
BRD:BRD-K00003461-001-01-9,-0.0004841751469912099,0.9886024309266443,873,NS
BRD:BRD-K12539581-001-23-7,-0.0004667238986642669,0.9912469855884485,555,NS
BRD:BRD-K00091101-001-01-9,-0.000464162557340291,0.989168043876718,858,NS
BRD:BRD-K67831364-003-03-3,-0.00045914288181124534,0.9913891556369695,555,NS
BRD:BRD-K08832567-001-11-5,-0.00045794519369942013,0.9915922724307537,532,NS
BRD:BRD-K00005337-001-01-9,-0.0004502868152820297,0.9893697231308078,878,NS
BRD:BRD-K00003476-075-01-9,-0.0004410674376288491,0.9895873598042475,878,NS
BRD:BRD-K59527975-236-01-8,-0.00043871625306838143,0.9917722262788559,555,NS
BRD:BRD-K22025381-003-01-9,-0.0004270016890289032,0.9920136863860484,552,NS
BRD:BRD-K16755045-003-01-7,-0.00038979978623137013,0.9932753843835265,470,NS
BRD:BRD-A29014990-001-02-3,-0.0003887506586776197,0.993300659348995,469,NS
BRD:BRD-A29260609-003-26-0,-0.0003573093835857191,0.9933232081918062,551,NS
BRD:BRD-K00091279-001-01-9,-0.00035323014744691736,0.9917567180323084,858,NS
BRD:BRD-K32127727-001-04-2,-0.0003352451534363496,0.994216513709369,470,NS
BRD:BRD-A04203391-001-08-3,-0.00029481732206195236,0.994470882464029,555,NS
BRD:BRD-A64004759-003-01-9,-0.00028091946161174495,0.9951588874281638,469,NS
BRD:BRD-K97452254-001-01-3,-0.0002759516648265074,0.9952394027293716,470,NS
BRD:BRD-K00004656-001-01-9,-0.00022306866150073699,0.9947487835905747,873,NS
